spellID	key	status	enUS	zhCN	srcType	avail	path	price	notes	nSources	factions	classes	itemIDs	clientSourceType	clientSourceText	clientFaction	inInventory
148618	fact-148618	candidate	Mount 148618	暴虐角斗士云端翔龙	achievement	limited_time	竞技场 3v3 > 第 13 赛季 > 角斗士赛季奖励		PVP 竞技场 第 13 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
148619	fact-148619	candidate	Mount 148619	恶孽角斗士云端翔龙	achievement	limited_time	竞技场 3v3 > 第 14 赛季 > 角斗士赛季奖励		PVP 竞技场 第 14 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
148620	fact-148620	candidate	Mount 148620	骄矜角斗士云端翔龙	achievement	limited_time	竞技场 3v3 > 第 15 赛季 > 角斗士赛季奖励		PVP 竞技场 第 15 赛季角斗士奖励；赛季限定，非背包物品。	1				0			True
149801	provisional-149801	candidate	Mount 149801	翡翠角鹰兽	promotion	unknown	详细地点待核实			1			106246	0			True
153489	provisional-153489	candidate	Mount 153489	钢铁碎天兽	store	unknown	详细地点待核实			1			107951	0			True
155741	fact-155741	candidate	Mount 155741	恐惧渡鸦	promotion	unavailable	《德拉诺之王》数字豪华版/典藏版奖励		恐惧渡鸦为《德拉诺之王》数字豪华版或典藏版奖励；目标客户端当前不可新获取。	1				0			True
163024	provisional-163024	candidate	Mount 163024	战火梦魇兽	store	unknown	详细地点待核实			1			112326	0			True
163025	provisional-163025	candidate	Mount 163025	狞笑掠夺者	store	unknown	详细地点待核实			1			112327	0			True
348459	fact-348459	verified	Mount 348459	再度觉醒的相位捕猎者	store	obtainable	战网商城 > 再度觉醒的相位捕猎者	¥98	经典怀旧服商品	1				0			True
372677	fact-372677	verified	Mount 372677	卡鲁亚克鲸须风筝	store	obtainable	战网商城 > 卡鲁亚克鲸须风筝	¥168	经典怀旧服商品	1				0			True
387308	fact-387308	verified	Mount 387308	魔法公鸡	store	obtainable	战网商城 > 魔法鸡蛋 > 魔法公鸡	¥298	魔法鸡蛋可开出多种配色；此条对应当前客户端 spellID	1				0			True
387311	fact-387311	verified	Mount 387311	X-51虚空火箭特别加强版	store	obtainable	战网商城 > X-51虚空火箭特别加强版	¥498	经典怀旧服商品	1				0			True
387319	fact-387319	verified	Mount 387319	大战熊	event	limited_time	流沙秘宝库			1				0			True
387320	fact-387320	candidate	Blazing Hippogryph	炽焰角鹰兽	research	unknown	怀旧服投放待核实		原版 TCG 实体卡兑换码无法在怀旧服兑换；仅在核实国服怀旧服官方复刻渠道后才显示玩家来源。	1				0			True
387321	fact-387321	verified	Mount 387321	白毛犀牛	store	obtainable	战网商城 > 白毛犀牛	¥218	经典怀旧服商品	1				0			True
387323	fact-387323	verified	X-51 Nether-Rocket	X-51虚空火箭	event	unavailable	2026 兰德鲁金色礼盒 > X-51虚空火箭		国服怀旧服官方复刻投放；该期活动结束后不可再获取。	1				0			True
388516	fact-388516	candidate	Mount 388516	皓儿，天河先知	research	unknown	来源待补全			1				0			True
394209	fact-394209	candidate	Mount 394209	腐溃翡翠幼龙	event	limited_time	网易运营活动		网易运营活动赠送。	1				0			True
416158	fact-416158	candidate	Mount 416158	梦魇翡翠幼龙	event	limited_time	网易运营活动		网易运营活动赠送。	1				0			True
423869	excluded-423869	verified	Mount 423869	烈焰化身	store	unavailable	大灾变怀旧服 > 炽炎英雄版组合包		2023 年大灾变怀旧服组合包奖励；该历史组合包已结束。	1				0			True
435115	fact-435115	candidate	Mount 435115	护卫魁麟	vendor	unknown	旧版本商城 > 游戏商城 > 护卫魁麟	护卫魁麟：已绝版		1				0			True
440915	excluded-440915	verified	Mount 440915	福星木蛟	event	unavailable	2024 国服游戏时间优惠 > 购买 90 天游戏时间		2024 年国服《巫妖王之怒》游戏时间优惠奖励；限时投放已结束。	1				0			True
446902	fact-446902	candidate	Mount 446902	波利·罗杰	event	limited_time	网易运营活动		网易运营活动赠送。	1				0	|cFFFFD200阵营：|r桶腿船团|n|cFFFFD200名望：|r39		True
457485	excluded-457485	verified	Mount 457485	灰熊丘陵巨熊	event	unavailable	2026 猩红之潮秘宝		2026 年怀旧服/时光服限时活动奖励；活动已结束。	1				0			True
459486	excluded-459486	verified	Mount 459486	金色炽焰凤凰	event	unavailable	2025 兰德鲁的豪华礼物盒		2025 年国服限时礼物盒活动奖励；活动已结束。	1				0			True
459538	fact-459538	verified	Mount 459538	迎福巨熊	event	limited_time	流沙秘宝库			1				0			True
463045	manual-463045	verified	Mount 463045	熔岩幼龙	store	unavailable	年卡			1				0			True
466948	excluded-466948	verified	Mount 466948	混沌异生恐翼蝙蝠	store	unavailable	魔兽系列 30 周年纪念坐骑礼包 > 经典怀旧服：混沌异生恐翼蝙蝠		礼包销售截止于 2025-01-07。	1				0			True
466977	excluded-466977	verified	Mount 466977	混沌异生驭风者	store	unavailable	魔兽系列 30 周年纪念坐骑礼包 > 经典怀旧服：混沌异生驭风者		礼包销售截止于 2025-01-07。	1				0			True
466980	excluded-466980	verified	Mount 466980	混沌异生角鹰兽	store	unavailable	魔兽系列 30 周年纪念坐骑礼包 > 经典怀旧服：混沌异生角鹰兽		礼包销售截止于 2025-01-07。	1				0			True
466983	excluded-466983	verified	Mount 466983	混沌异生狮鹫	store	unavailable	魔兽系列 30 周年纪念坐骑礼包 > 经典怀旧服：混沌异生狮鹫		礼包销售截止于 2025-01-07。	1				0			True
471440	fact-471440	candidate	Mount 471440	天缚幽灵虎	research	unknown	来源待补全			1				0			True
473478	excluded-473478	verified	Mount 473478	染煞骑乘虎	store	obtainable	熊猫人之谜怀旧服升级礼包 > 宿煞英雄/史诗礼包 > 染煞骑乘虎		可在熊猫人之谜怀旧服与泰坦重铸服务器「时光」使用；并非绝版。	1				0			True
473487	excluded-473487	verified	Mount 473487	染煞云端翔龙	store	obtainable	熊猫人之谜怀旧服升级礼包 > 宿煞英雄/史诗礼包 > 染煞云端翔龙		可在熊猫人之谜怀旧服与泰坦重铸服务器「时光」使用；并非绝版。	1				0			True
473739	fact-473739	candidate	Mount 473739	绒毛米克西	research	unknown	来源待补全			1				10	|cFFFFD200游戏商城|r|n		True
473741	fact-473741	candidate	Mount 473741	柔爪米克西	research	unknown	来源待补全			1				10	|cFFFFD200游戏商城|r|n		True
473743	fact-473743	candidate	Mount 473743	滚爪米克西	research	unknown	来源待补全			1				10	|cFFFFD200游戏商城|r|n		True
473744	fact-473744	candidate	Mount 473744	茶毛米克西	research	unknown	来源待补全			1				10	|cFFFFD200游戏商城|r|n		True
473745	fact-473745	candidate	Mount 473745	酿盗米克西	research	unknown	来源待补全			1				10	|cFFFFD200游戏商城|r|n		True
1217476	excluded-1217476	verified	Mount 1217476	祥云锦绣火鹰	event	unavailable	2025 新春狂欢季 > 藏宝工坊		中国刺绣馆联名坐骑；2025 年限时抽奖活动已结束。	1				0			True
1224596	manual-1224596	verified	Mount 1224596	茶绒米克西	store	obtainable	战网商城 > 威风米克西收藏 > 茶绒米克西	¥120	红色；经典怀旧服主线服务器可用	1				0			True
1224643	manual-1224643	verified	Mount 1224643	轻爪米克西	store	obtainable	战网商城 > 威风米克西收藏 > 轻爪米克西	¥120	灰色；经典怀旧服主线服务器可用	1				0			True
1224645	manual-1224645	verified	Mount 1224645	蓬鬃米克西	store	obtainable	战网商城 > 威风米克西收藏 > 蓬鬃米克西	¥120	蓝色；经典怀旧服主线服务器可用	1				0			True
1224646	manual-1224646	verified	Mount 1224646	游爪米克西	store	obtainable	战网商城 > 威风米克西收藏 > 游爪米克西	¥120	橙色；经典怀旧服主线服务器可用	1				0			True
1224647	manual-1224647	verified	Mount 1224647	酿匪米克西	store	obtainable	战网商城 > 威风米克西收藏 > 酿匪米克西	¥120	紫色；经典怀旧服主线服务器可用	1				0			True
1229670	excluded-1229670	candidate	Mount 1229670	先知的巨鹊	research	unavailable	目标版本外		此商品不适用于经典怀旧服，因此不作为怀旧服坐骑来源。	1				0			True
1229672	excluded-1229672	candidate	Mount 1229672	大法师的巨鹊	research	unavailable	目标版本外		此商品不适用于经典怀旧服，因此不作为怀旧服坐骑来源。	1				0			True
1238816	excluded-1238816	candidate	Mount 1238816	萨巴卡的使节	research	unavailable	目标版本外		此商品不适用于经典怀旧服，因此不作为怀旧服坐骑来源。	1				0			True
1239204	excluded-1239204	verified	Mount 1239204	暴风城巡天战机	event	unavailable	2025 国服抖音直播活动 > 暴风城巡天战机返场		联盟专属；2025-05-15 限时直播购买返场，活动已结束。	1	ALLIANCE			0		1	True
1239240	excluded-1239240	verified	Mount 1239240	奥格瑞玛哨戒飞艇	event	unavailable	2025 国服抖音直播活动 > 奥格瑞玛哨戒飞艇返场		部落专属；2025-05-15 限时直播购买返场，活动已结束。	1	HORDE			0		0	True
1239372	excluded-1239372	verified	Mount 1239372	星骓	store	unknown	经典怀旧服商城 > 星骓		巫妖王之怒怀旧服商城曾投放；当前是否在售需以商城实时列表为准。	1				0			True
1247591	fact-1247591	candidate	Mount 1247591	天神骑乘仙鹤	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 至尊天神的化身	2,500金币		1				0			True
1247596	fact-1247596	candidate	Mount 1247596	天神骑乘翔龙	reputation_vendor	obtainable	至尊天神（崇拜） > 锦绣谷 > 至尊天神庭院 > 天神使者	2,500金币		1				0			True
1247597	fact-1247597	candidate	Mount 1247597	天神骑乘神牛	achievement	unknown	迷雾传人			1				0			True
1247598	fact-1247598	candidate	Mount 1247598	天神骑乘虎	achievement	unknown	迷雾行者			1				0			True
1249659	fact-1249659	verified	Mount 1249659	煞痕幼龙	store	obtainable	年卡			1				0			True
1250045	fact-1250045	candidate	Mount 1250045	烬灭灾变者	research	unknown	来源待补全			1				0			True
1257516	excluded-1257516	verified	Mount 1257516	兰娜瑟尔的喋血瀑流	store	obtainable	经典怀旧服商城 > 兰娜瑟尔的喋血瀑流		怀旧服主线服务器角色可用；商城售价以实时列表为准。	1				0			True
1257673	manual-1257673	verified	Mount 1257673	雪落翔林者	store	obtainable	战网商城 > 飞掠翔林者收藏 > 雪落翔林者	¥168（单只）	蓝色；合集 ¥420，已拥有内容时动态调价；经典怀旧服主线服务器可用	1				0			True
1257674	manual-1257674	verified	Mount 1257674	烬簇翔林者	store	obtainable	战网商城 > 飞掠翔林者收藏 > 烬簇翔林者	¥168（单只）	橙色；合集 ¥420，已拥有内容时动态调价；经典怀旧服主线服务器可用	1				0			True
1257676	manual-1257676	verified	Mount 1257676	瓣枝翔林者	store	obtainable	战网商城 > 飞掠翔林者收藏 > 瓣枝翔林者	¥168（单只）	粉色；合集 ¥420，已拥有内容时动态调价；经典怀旧服主线服务器可用	1				0			True
1257677	manual-1257677	verified	Mount 1257677	影桠翔林者	store	obtainable	战网商城 > 飞掠翔林者收藏 > 影桠翔林者	¥168（单只）	紫色；合集 ¥420，已拥有内容时动态调价；经典怀旧服主线服务器可用	1				0			True
1266345	fact-1266345	candidate	Mount 1266345	天蓝相位捕猎者	research	unknown	来源待补全			1				0			True
1266866	fact-1266866	candidate	Mount 1266866	星辰虚空幼龙的缰绳	research	unknown	来源待补全			1				0			True
1266982	fact-1266982	candidate	Mount 1266982	伯爵的猩红行驾	research	unknown	来源待补全			1				0			True
1267077	fact-1267077	candidate	Mount 1267077	绯红女爵	research	unknown	来源待补全			1				0			True
1272988	fact-1272988	candidate	Mount 1272988	伊纳瑞斯的天使战马	research	unknown	来源待补全			1				0			True
1280068	excluded-1280068	verified	Mount 1280068	炽燃烈驹	store	obtainable	经典怀旧服商城 > 炽燃烈驹		怀旧服商城坐骑；并非绝版。	1				0			True
1283471	excluded-1283471	verified	Mount 1283471	金色烬灭灾变者	event	unavailable	2026 兰德鲁金色礼盒		2026 新春限时礼盒奖励；活动结束后绝版。	1				0			True
1284044	fact-1284044	candidate	Mount 1284044	炽焰魁麟	research	unknown	来源待补全			1				0			True
1284679	fact-1284679	candidate	Mount 1284679	染煞恐狼	research	unknown	来源待补全			1				10			True
1285724	excluded-1285724	verified	Mount 1285724	金辉破霄	event	unavailable	2026 兰德鲁金色礼盒		2026 新春限时礼盒奖励；活动结束后绝版。	1				10			True
1285725	fact-1285725	candidate	Mount 1285725	苍雷踏云	research	unknown	来源待补全			1				10			True
1285897	fact-1285897	candidate	Mount 1285897	染煞猫头鹰	research	unknown	来源待补全			1				10			True
1291315	fact-1291315	candidate	Mount 1291315	栖竹者森森	research	unknown	来源待补全			1				0	|n		True
1298510	fact-1298510	candidate	Mount 1298510	烈焰幼龙的缰绳	achievement	unknown	雾裔			1				0			True
1298512	fact-1298512	candidate	Mount 1298512	风暴乌鸦	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
1298515	excluded-1298515	verified	Mount 1298515	幽灵狮鹫	promotion	unavailable	复活卷轴活动 > 唤醒长期未登录玩家		2012-03 至 2014-02 的复活卷轴奖励；活动已结束。	1				0			True
1298516	fact-1298516	candidate	Mount 1298516	幽灵驭风者	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
1301737	manual-1301737	verified	Mount 1301737	日灿流蛾	store	obtainable	战网商城 > 日灿流蛾（半年卡/单独购买）	¥168（单独购买）/¥360（半年卡）	怀旧服专属；自动适配骑术，骑术不足时作为地面坐骑	1				0			True
1302506	fact-1302506	candidate	Mount 1302506	冰霜巨龙	research	unknown	国服怀旧服投放待核实		现有旧兑换路径不作为怀旧服玩家可见来源；待核实实际国服怀旧服投放渠道。	1				0			True
1309841	excluded-1309841	verified	Mount 1309841	霜壳行者·卡鲁亚克的巨钳伙伴	event	limited_time	碧蓝林海秘宝		2026-08-14 至 2026-09-11 限时活动奖励；提供主城传送功能。	1				0			True
